"quadrat","quadrat_depth_m","species","length_cm","site","region","region_nation","date","depth_band","visibility_m","bearing","reg_id"
"4",3,"Alaria marginata",155,"Lizard","Broughton Archipelago",NA,2024-08-25,"shallow",2,240,4
"5",3,"Pleurophycus gardneri",75,"Lizard","Broughton Archipelago",NA,2024-08-25,"shallow",2,240,4
"5",3,"Hedophyllum nigripes",54,"Lizard","Broughton Archipelago",NA,2024-08-25,"shallow",2,240,4
"5",3,"Hedophyllum nigripes",95,"Lizard","Broughton Archipelago",NA,2024-08-25,"shallow",2,240,4
"5",3,"Hedophyllum nigripes",62,"Lizard","Broughton Archipelago",NA,2024-08-25,"shallow",2,240,4
"5",3,"Hedophyllum nigripes",49,"Lizard","Broughton Archipelago",NA,2024-08-25,"shallow",2,240,4
"5",3,"Hedophyllum nigripes",58,"Lizard","Broughton Archipelago",NA,2024-08-25,"shallow",2,240,4
"5",3,"Hedophyllum nigripes",10,"Lizard","Broughton Archipelago",NA,2024-08-25,"shallow",2,240,4
"5",3,"Hedophyllum nigripes",142,"Lizard","Broughton Archipelago",NA,2024-08-25,"shallow",2,240,4
"6",7.8,"Hedophyllum nigripes",30,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"6",7.8,"Hedophyllum nigripes",10,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"6",7.8,"Hedophyllum nigripes",162,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"6",7.8,"Hedophyllum nigripes",83,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"6",7.8,"Pleurophycus gardneri",90,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"6",7.8,"Pleurophycus gardneri",64,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"6",7.8,"Pleurophycus gardneri",175,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"7",7.6,"Hedophyllum nigripes",39,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"7",7.6,"Costaria costata",108,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"7",7.6,"Neoagarum fimbriatum",67,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"8",7.3,"Hedophyllum nigripes",16,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"8",7.3,"Hedophyllum nigripes",6,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"8",7.3,"Hedophyllum nigripes",6,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"8",7.3,"Hedophyllum nigripes",8,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"8",7.3,"Hedophyllum nigripes",11,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"8",7.3,"Hedophyllum nigripes",7,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"8",7.3,"Hedophyllum nigripes",70,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"8",7.3,"Hedophyllum nigripes",10,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"8",7.3,"Hedophyllum nigripes",21,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"8",7.3,"Hedophyllum nigripes",28,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"8",7.3,"Hedophyllum nigripes",125,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"8",7.3,"Neoagarum fimbriatum",62,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"8",7.3,"Neoagarum fimbriatum",41,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"8",7.3,"Hedophyllum nigripes",133,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"9",7.2,"Hedophyllum nigripes",150,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"9",7.2,"Hedophyllum nigripes",128,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"9",7.2,"Hedophyllum nigripes",210,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"9",7.2,"Hedophyllum nigripes",20,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"9",7.2,"Neoagarum fimbriatum",66,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"9",7.2,"Neoagarum fimbriatum",58,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"9",7.2,"Stipe",24,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"10",6.8,"Hedophyllum nigripes",46,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"10",6.8,"Hedophyllum nigripes",31,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"10",6.8,"Hedophyllum nigripes",77,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"10",6.8,"Hedophyllum nigripes",80,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"10",6.8,"Hedophyllum nigripes",83,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"10",6.8,"Hedophyllum nigripes",122,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"10",6.8,"Hedophyllum nigripes",21,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"10",6.8,"Hedophyllum nigripes",81,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"10",6.8,"Hedophyllum nigripes",200,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"10",6.8,"Hedophyllum nigripes",83,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"10",6.8,"Hedophyllum nigripes",204,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"10",6.8,"Stipe",26,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"10",6.8,"Stipe",24,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"10",6.8,"Stipe",27,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"1",8.2,"Hedophyllum nigripes",195,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"1",8.2,"Hedophyllum nigripes",182,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"1",8.2,"Hedophyllum nigripes",20,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"2",8,"Hedophyllum nigripes",109,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"2",8,"Hedophyllum nigripes",104,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"2",8,"Hedophyllum nigripes",110,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"2",8,"Hedophyllum nigripes",139,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"2",8,"Hedophyllum nigripes",105,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"2",8,"Hedophyllum nigripes",127,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"2",8,"Hedophyllum nigripes",92,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"2",8,"Pleurophycus gardneri",175,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"3",7,"Pleurophycus gardneri",41,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"3",7,"Pleurophycus gardneri",63,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"3",7,"Pleurophycus gardneri",77,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"3",7,"Pleurophycus gardneri",84,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"3",7,"Pleurophycus gardneri",134,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"3",7,"Pleurophycus gardneri",137,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"3",7,"Pleurophycus gardneri",141,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"3",7,"Stipe",21,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"3",7,"Stipe",13,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"3",7,"Stipe",23,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"3",7,"Stipe",32,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"3",7,"Stipe",50,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"3",7,"Saccharina latissima",19,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"4",7.1,"Pleurophycus gardneri",134,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"4",7.1,"Neoagarum fimbriatum",46,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"4",7.1,"Neoagarum fimbriatum",72,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"4",7.1,"Neoagarum fimbriatum",82,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"4",7.1,"Neoagarum fimbriatum",32,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"4",7.1,"Neoagarum fimbriatum",47,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"5",6.8,"Hedophyllum nigripes",4,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"5",6.8,"Stipe",27,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"5",6.8,"Stipe",29,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"5",6.8,"Stipe",31,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"deep",5.5,277,4
"6",5.2,"Hedophyllum nigripes",122,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"6",5.2,"Hedophyllum nigripes",131,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"6",5.2,"Hedophyllum nigripes",209,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"6",5.2,"Hedophyllum nigripes",77,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"6",5.2,"Hedophyllum nigripes",192,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"6",5.2,"Pleurophycus gardneri",124,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"6",5.2,"Pleurophycus gardneri",76,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"6",5.2,"Stipe",35,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"6",5.2,"Stipe",9,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"7",5.2,"Hedophyllum nigripes",109,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"7",5.2,"Hedophyllum nigripes",80,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"7",5.2,"Hedophyllum nigripes",125,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"7",5.2,"Hedophyllum nigripes",92,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"7",5.2,"Pleurophycus gardneri",73,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"7",5.2,"Stipe",24,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"7",5.2,"Stipe",22,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"7",5.2,"Stipe",17,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"7",5.2,"Stipe",20,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"8",5.1,"Hedophyllum nigripes",8,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"8",5.1,"Hedophyllum nigripes",16,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"8",5.1,"Hedophyllum nigripes",89,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"8",5.1,"Hedophyllum nigripes",184,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"9",5,"Hedophyllum nigripes",111,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"9",5,"Hedophyllum nigripes",114,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"9",5,"Hedophyllum nigripes",27,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"9",5,"Pleurophycus gardneri",80,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"9",5,"Pleurophycus gardneri",97,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"10",5.1,"Hedophyllum nigripes",27,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"1",5.5,"Pleurophycus gardneri",38,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"1",5.5,"Pleurophycus gardneri",162,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"1",5.5,"Pleurophycus gardneri",250,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"1",5.5,"Pleurophycus gardneri",21,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"1",5.5,"Hedophyllum nigripes",152,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"1",5.5,"Hedophyllum nigripes",159,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"1",5.5,"Hedophyllum nigripes",148,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"1",5.5,"Hedophyllum nigripes",125,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"2",5,"Pleurophycus gardneri",35,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"2",5,"Pleurophycus gardneri",95,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"2",5,"Pleurophycus gardneri",108,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"2",5,"Hedophyllum nigripes",118,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"2",5,"Hedophyllum nigripes",133,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"2",5,"Hedophyllum nigripes",113,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"2",5,"Hedophyllum nigripes",154,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"2",5,"Hedophyllum nigripes",142,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"3",5.1,"Pleurophycus gardneri",124,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"3",5.1,"Pleurophycus gardneri",22,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"3",5.1,"Pleurophycus gardneri",85,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"3",5.1,"Hedophyllum nigripes",51,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"3",5.1,"Saccharina latissima",24,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"4",5.5,"Hedophyllum nigripes",204,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"4",5.5,"Hedophyllum nigripes",54,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"4",5.5,"Hedophyllum nigripes",137,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"4",5.5,"Hedophyllum nigripes",202,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"5",5.4,"Pleurophycus gardneri",86,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"5",5.4,"Pleurophycus gardneri",166,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"5",5.4,"Pleurophycus gardneri",112,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"5",5.4,"Pleurophycus gardneri",107,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"5",5.4,"Pleurophycus gardneri",35,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"5",5.4,"Pleurophycus gardneri",116,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"5",5.4,"Pleurophycus gardneri",109,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"5",5.4,"Hedophyllum nigripes",176,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"5",5.4,"Pleurophycus gardneri",112,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"5",5.4,"Pleurophycus gardneri",128,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"5",5.4,"Pleurophycus gardneri",143,"Nimpkish","Broughton Archipelago",NA,2024-08-26,"shallow",5,277,4
"6",8.2,"Cymathere triplicata",75,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"6",8.2,"Cymathere triplicata",32,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"6",8.2,"Cymathere triplicata",243,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"6",8.2,"Cymathere triplicata",150,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"6",8.2,"Cymathere triplicata",166,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"6",8.2,"Cymathere triplicata",29,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"6",8.2,"Cymathere triplicata",273,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"6",8.2,"Costaria costata",61,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"6",8.2,"Alaria marginata",64,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"7",8.2,"Cymathere triplicata",244,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"7",8.2,"Costaria costata",91,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"7",8.2,"Costaria costata",66,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"7",8.2,"Costaria costata",150,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"8",8.3,"Cymathere triplicata",171,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"8",8.3,"Cymathere triplicata",202,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"8",8.3,"Costaria costata",162,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"8",8.3,"Costaria costata",69,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"8",8.3,"Costaria costata",190,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"8",8.3,"Costaria costata",82,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"8",8.3,"Costaria costata",142,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"9",8,"Cymathere triplicata",116,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"9",8,"Cymathere triplicata",209,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"9",8,"Cymathere triplicata",253,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"9",8,"Cymathere triplicata",78,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"9",8,"Cymathere triplicata",67,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"9",8,"Cymathere triplicata",104,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"9",8,"Costaria costata",257,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"9",8,"Hedophyllum nigripes",154,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"9",8,"Hedophyllum nigripes",12,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"9",8,"Hedophyllum nigripes",22,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"9",8,"Hedophyllum nigripes",103,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"10",8.1,"Cymathere triplicata",180,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"10",8.1,"Cymathere triplicata",126,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"10",8.1,"Cymathere triplicata",153,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"10",8.1,"Cymathere triplicata",297,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"10",8.1,"Cymathere triplicata",231,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"10",8.1,"Cymathere triplicata",114,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"1",8.8,"Hedophyllum nigripes",38,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"1",8.8,"Cymathere triplicata",76,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"1",8.8,"Cymathere triplicata",145,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"1",8.8,"Cymathere triplicata",136,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"1",8.8,"Cymathere triplicata",155,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"1",8.8,"Cymathere triplicata",132,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"1",8.8,"Cymathere triplicata",159,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"1",8.8,"Laminaria setchellii",89,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"2",8.6,"Cymathere triplicata",78,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"2",8.6,"Cymathere triplicata",141,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"2",8.6,"Cymathere triplicata",95,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"2",8.6,"Costaria costata",123,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"3",8.5,"Costaria costata",107,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"3",8.5,"Costaria costata",95,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"3",8.5,"Costaria costata",52,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"3",8.5,"Costaria costata",53,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Hedophyllum nigripes",18,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Cymathere triplicata",140,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Cymathere triplicata",150,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Cymathere triplicata",84,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Cymathere triplicata",121,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Cymathere triplicata",164,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Cymathere triplicata",144,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Cymathere triplicata",150,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Cymathere triplicata",16,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Costaria costata",111,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Costaria costata",169,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Alaria marginata",16,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Cymathere triplicata",186,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Cymathere triplicata",131,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Cymathere triplicata",121,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Cymathere triplicata",103,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Cymathere triplicata",102,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"4",8.5,"Cymathere triplicata",143,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"5",8.1,"Hedophyllum nigripes",134,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"5",8.1,"Cymathere triplicata",132,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"5",8.1,"Cymathere triplicata",168,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
"5",8.1,"Cymathere triplicata",148,"Haddington","Broughton Archipelago",NA,2024-08-27,"deep",5,270,4
